2017-11-14 19:00:00,BTDB,SYSAUX,16156459008,1023410176
2017-11-14 19:00:00,BTDB,USERS,8588558336,1376256
2017-11-14 19:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-14 19:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-14 19:00:00,BTDB,PROD_DATA,45167476736,281250037760
2017-11-14 20:00:00,BTDB,SYSAUX,16155934720,1023934464
2017-11-14 20:00:00,BTDB,USERS,8588558336,1376256
2017-11-14 20:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-14 20:00:00,BTDB,PROD_DATA,45167476736,281250037760
2017-11-14 20:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-14 21:00:00,BTDB,USERS,8588558336,1376256
2017-11-14 21:00:00,BTDB,SYSAUX,16155607040,1024262144
2017-11-14 21:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-14 21:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-14 21:00:00,BTDB,PROD_DATA,45167476736,281250037760
2017-11-15 10:00:00,BTDB,USERS,8588558336,1376256
2017-11-15 10:00:00,BTDB,SYSAUX,16157900800,1021968384
2017-11-15 10:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-15 10:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-15 10:00:00,BTDB,PROD_DATA,44029771776,282387742720
2017-11-15 11:00:00,BTDB,PROD_DATA,44029771776,282387742720
2017-11-15 11:00:00,BTDB,USERS,8588558336,1376256
2017-11-15 11:00:00,BTDB,SYSAUX,16157573120,1022296064
2017-11-15 11:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-15 11:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-15 12:00:00,BTDB,USERS,8588558336,1376256
2017-11-15 12:00:00,BTDB,SYSAUX,16157048832,1022820352
2017-11-15 12:00:00,BTDB,PROD_DATA,44006703104,282410811392
2017-11-15 12:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-15 12:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-15 13:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-15 13:00:00,BTDB,USERS,8588558336,1376256
2017-11-15 13:00:00,BTDB,SYSAUX,16156590080,1023279104
2017-11-15 13:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-15 13:00:00,BTDB,PROD_DATA,44006703104,282410811392
2017-11-15 14:00:00,BTDB,SYSAUX,16156131328,1023737856
2017-11-15 14:00:00,BTDB,USERS,8588558336,1376256
2017-11-15 14:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-15 14:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-15 14:00:00,BTDB,PROD_DATA,43997265920,282420248576
2017-11-15 15:00:00,BTDB,USERS,8588558336,1376256
2017-11-15 15:00:00,BTDB,PROD_DATA,43990974464,282426540032
2017-11-15 15:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-15 15:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-15 15:00:00,BTDB,SYSAUX,16155672576,1024196608
2017-11-15 16:00:00,BTDB,PROD_DATA,43567939584,282849574912
2017-11-15 16:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-15 16:00:00,BTDB,SYSAUX,16155279360,1024589824
2017-11-15 16:00:00,BTDB,USERS,8588558336,1376256
2017-11-15 16:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-15 17:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-15 17:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-15 17:00:00,BTDB,SYSAUX,16154755072,1025114112
2017-11-15 17:00:00,BTDB,USERS,8588558336,1376256
2017-11-15 17:00:00,BTDB,PROD_DATA,43419369472,282998145024
2017-11-15 18:00:00,BTDB,USERS,8588558336,1376256
2017-11-15 18:00:00,BTDB,SYSAUX,16154427392,1025441792
2017-11-15 18:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-15 18:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-15 18:00:00,BTDB,PROD_DATA,43117903872,283299610624
2017-11-15 20:00:00,BTDB,USERS,8588558336,1376256
2017-11-15 20:00:00,BTDB,SYSAUX,16153378816,1026490368
2017-11-15 20:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-15 20:00:00,BTDB,PROD_DATA,43117903872,283299610624
2017-11-15 20:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-15 21:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-15 21:00:00,BTDB,SYSAUX,16153116672,1026752512
2017-11-15 21:00:00,BTDB,USERS,8588558336,1376256
2017-11-15 21:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-15 21:00:00,BTDB,PROD_DATA,43117903872,283299610624
2017-11-15 22:00:00,BTDB,PROD_DATA,41626697728,284790816768
2017-11-15 22:00:00,BTDB,USERS,8588558336,1376256
2017-11-15 22:00:00,BTDB,SYSAUX,16152657920,1027211264
2017-11-15 22:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-15 22:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-15 23:00:00,BTDB,USERS,8588558336,1376256
2017-11-15 23:00:00,BTDB,SYSAUX,16161767424,1018101760
2017-11-15 23:00:00,BTDB,PROD_DATA,43116855296,283300659200
2017-11-15 23:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-15 23:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 00:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 00:00:00,BTDB,PROD_DATA,43116855296,283300659200
2017-11-16 00:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 00:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 00:00:00,BTDB,SYSAUX,16160391168,1019478016
2017-11-16 01:00:00,BTDB,PROD_DATA,43116855296,283300659200
2017-11-16 01:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 01:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 01:00:00,BTDB,SYSAUX,16160260096,1019609088
2017-11-16 01:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 02:00:00,BTDB,PROD_DATA,43116855296,283300659200
2017-11-16 02:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 02:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 02:00:00,BTDB,SYSAUX,16159866880,1020002304
2017-11-16 02:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 03:00:00,BTDB,PROD_DATA,43116855296,283300659200
2017-11-16 03:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 03:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 03:00:00,BTDB,SYSAUX,16159604736,1020264448
2017-11-16 03:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 04:00:00,BTDB,PROD_DATA,43116855296,283300659200
2017-11-16 04:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 04:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 04:00:00,BTDB,SYSAUX,16159277056,1020592128
2017-11-16 04:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 05:00:00,BTDB,PROD_DATA,43116855296,283300659200
2017-11-16 05:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 05:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 05:00:00,BTDB,SYSAUX,16159014912,1020854272
2017-11-16 05:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 06:00:00,BTDB,PROD_DATA,43116855296,283300659200
2017-11-16 06:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 06:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 06:00:00,BTDB,SYSAUX,16158490624,1021378560
2017-11-16 06:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 07:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 07:00:00,BTDB,PROD_DATA,43116855296,283300659200
2017-11-16 07:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 07:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 07:00:00,BTDB,SYSAUX,16158228480,1021640704
2017-11-16 08:00:00,BTDB,PROD_DATA,43116855296,283300659200
2017-11-16 08:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 08:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 08:00:00,BTDB,SYSAUX,16158031872,1021837312
2017-11-16 08:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 09:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 09:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 09:00:00,BTDB,SYSAUX,16157507584,1022361600
2017-11-16 09:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 09:00:00,BTDB,PROD_DATA,43067375616,283350138880
2017-11-16 10:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 10:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 10:00:00,BTDB,SYSAUX,16157048832,1022820352
2017-11-16 10:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 10:00:00,BTDB,PROD_DATA,43067375616,283350138880
2017-11-16 11:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 11:00:00,BTDB,SYSAUX,16156655616,1023213568
2017-11-16 11:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 11:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 11:00:00,BTDB,PROD_DATA,43066327040,283351187456
2017-11-16 12:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 12:00:00,BTDB,SYSAUX,16156262400,1023606784
2017-11-16 12:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 12:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 12:00:00,BTDB,PROD_DATA,43057938432,283359576064
2017-11-16 13:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 13:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 13:00:00,BTDB,SYSAUX,16155803648,1024065536
2017-11-16 13:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 13:00:00,BTDB,PROD_DATA,43042209792,283375304704
2017-11-16 14:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 14:00:00,BTDB,PROD_DATA,43030675456,283386839040
2017-11-16 14:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 14:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 14:00:00,BTDB,SYSAUX,16155410432,1024458752
2017-11-16 15:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 15:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 15:00:00,BTDB,SYSAUX,16154951680,1024917504
2017-11-16 15:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 15:00:00,BTDB,PROD_DATA,43011801088,283405713408
2017-11-16 16:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 16:00:00,BTDB,PROD_DATA,42657316864,283760197632
2017-11-16 16:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 16:00:00,BTDB,SYSAUX,16154689536,1025179648
2017-11-16 16:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 17:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 17:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 17:00:00,BTDB,SYSAUX,16154230784,1025638400
2017-11-16 17:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 17:00:00,BTDB,PROD_DATA,42366861312,284050653184
2017-11-16 18:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 18:00:00,BTDB,SYSAUX,16153903104,1025966080
2017-11-16 18:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 18:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 18:00:00,BTDB,PROD_DATA,42357424128,284060090368
2017-11-16 19:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 19:00:00,BTDB,PROD_DATA,42344841216,284072673280
2017-11-16 19:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 19:00:00,BTDB,SYSAUX,16153378816,1026490368
2017-11-16 19:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 20:00:00,BTDB,SYSAUX,16153182208,1026686976
2017-11-16 20:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 20:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 20:00:00,BTDB,PROD_DATA,42344841216,284072673280
2017-11-16 20:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 21:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 21:00:00,BTDB,PROD_DATA,42328064000,284089450496
2017-11-16 21:00:00,BTDB,SYSAUX,16152854528,1027014656
2017-11-16 21:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 21:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 22:00:00,BTDB,PROD_DATA,42310238208,284107276288
2017-11-16 22:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 22:00:00,BTDB,SYSAUX,16151216128,1028653056
2017-11-16 22:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 22:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 23:00:00,BTDB,USERS,8588558336,1376256
2017-11-16 23:00:00,BTDB,SYSAUX,16161177600,1018691584
2017-11-16 23:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-16 23:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-16 23:00:00,BTDB,PROD_DATA,42310238208,284107276288
2017-11-17 00:00:00,BTDB,PROD_DATA,42310238208,284107276288
2017-11-17 00:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-17 00:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-17 00:00:00,BTDB,SYSAUX,16159801344,1020067840
2017-11-17 00:00:00,BTDB,USERS,8588558336,1376256
2017-11-17 01:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-17 01:00:00,BTDB,PROD_DATA,42310238208,284107276288
2017-11-17 01:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-17 01:00:00,BTDB,SYSAUX,16159670272,1020198912
2017-11-17 01:00:00,BTDB,USERS,8588558336,1376256
2017-11-17 02:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-17 02:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-17 02:00:00,BTDB,SYSAUX,16159277056,1020592128
2017-11-17 02:00:00,BTDB,USERS,8588558336,1376256
2017-11-17 02:00:00,BTDB,PROD_DATA,42310238208,284107276288
2017-11-17 03:00:00,BTDB,PROD_DATA,42310238208,284107276288
2017-11-17 03:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-17 03:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-17 03:00:00,BTDB,USERS,8588558336,1376256
2017-11-17 03:00:00,BTDB,SYSAUX,16159014912,1020854272
2017-11-17 04:00:00,BTDB,USERS,8588558336,1376256
2017-11-17 04:00:00,BTDB,SYSAUX,16158687232,1021181952
2017-11-17 04:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-17 04:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-17 04:00:00,BTDB,PROD_DATA,42310238208,284107276288
2017-11-17 05:00:00,BTDB,USERS,8588558336,1376256
2017-11-17 05:00:00,BTDB,SYSAUX,16158425088,1021444096
2017-11-17 05:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-17 05:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-17 05:00:00,BTDB,PROD_DATA,42310238208,284107276288
2017-11-17 06:00:00,BTDB,USERS,8588558336,1376256
2017-11-17 06:00:00,BTDB,SYSAUX,16157900800,1021968384
2017-11-17 06:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-17 06:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-17 06:00:00,BTDB,PROD_DATA,42310238208,284107276288
2017-11-17 07:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-17 07:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-17 07:00:00,BTDB,SYSAUX,16156590080,1023279104
2017-11-17 07:00:00,BTDB,USERS,8588558336,1376256
2017-11-17 07:00:00,BTDB,PROD_DATA,42310238208,284107276288
2017-11-17 08:00:00,BTDB,USERS,8588558336,1376256
2017-11-17 08:00:00,BTDB,SYSAUX,16156262400,1023606784
2017-11-17 08:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-17 08:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-17 08:00:00,BTDB,PROD_DATA,42310238208,284107276288
2017-11-17 09:00:00,BTDB,SYSAUX,16155869184,1024000000
2017-11-17 09:00:00,BTDB,USERS,8588558336,1376256
2017-11-17 09:00:00,BTDB,PROD_DATA,42306043904,284111470592
2017-11-17 09:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-17 09:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-17 10:00:00,BTDB,USERS,8588558336,1376256
2017-11-17 10:00:00,BTDB,SYSAUX,16155344896,1024524288
2017-11-17 10:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-17 10:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-17 10:00:00,BTDB,PROD_DATA,42280878080,284136636416
2017-11-17 13:00:00,BTDB,PROD_DATA,42280878080,284136636416
2017-11-17 13:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-17 13:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-17 13:00:00,BTDB,SYSAUX,16154165248,1025703936
2017-11-17 13:00:00,BTDB,USERS,8588558336,1376256
2017-11-17 14:00:00,BTDB,PROD_DATA,42280878080,284136636416
2017-11-17 14:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-17 14:00:00,BTDB,SYSAUX,16153837568,1026031616
2017-11-17 14:00:00,BTDB,USERS,8588558336,1376256
2017-11-17 14:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-17 15:00:00,BTDB,PROD_DATA,42280878080,284136636416
2017-11-17 15:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-17 15:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-17 15:00:00,BTDB,SYSAUX,16153378816,1026490368
2017-11-17 15:00:00,BTDB,USERS,8588558336,1376256
2017-11-17 16:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-17 16:00:00,BTDB,PROD_DATA,41918005248,284499509248
2017-11-17 16:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-17 16:00:00,BTDB,SYSAUX,16153051136,1026818048
2017-11-17 16:00:00,BTDB,USERS,8588558336,1376256
2017-11-17 17:00:00,BTDB,PROD_DATA,41809477632,284608036864
2017-11-17 17:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-17 17:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-17 17:00:00,BTDB,SYSAUX,16152657920,1027211264
2017-11-17 17:00:00,BTDB,USERS,8588558336,1376256
2017-11-17 18:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-17 18:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-17 18:00:00,BTDB,SYSAUX,16152330240,1027538944
2017-11-17 18:00:00,BTDB,USERS,8588558336,1376256
2017-11-17 18:00:00,BTDB,PROD_DATA,41809477632,284608036864
2017-11-17 19:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-17 19:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-17 19:00:00,BTDB,SYSAUX,16151871488,1027997696
2017-11-17 19:00:00,BTDB,USERS,8588558336,1376256
2017-11-17 19:00:00,BTDB,PROD_DATA,41791651840,284625862656
2017-11-17 20:00:00,BTDB,SYSAUX,16151543808,1028325376
2017-11-17 20:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-17 20:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-17 20:00:00,BTDB,PROD_DATA,41791651840,284625862656
2017-11-17 20:00:00,BTDB,USERS,8588558336,1376256
2017-11-17 21:00:00,BTDB,PROD_DATA,41791651840,284625862656
2017-11-17 21:00:00,BTDB,USERS,8588558336,1376256
2017-11-17 21:00:00,BTDB,SYSAUX,16151281664,1028587520
2017-11-17 21:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-17 21:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-17 22:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-17 22:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-17 22:00:00,BTDB,SYSAUX,16150822912,1029046272
2017-11-17 22:00:00,BTDB,USERS,8588558336,1376256
2017-11-17 22:00:00,BTDB,PROD_DATA,41791651840,284625862656
2017-11-17 23:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-17 23:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-17 23:00:00,BTDB,SYSAUX,16160849920,1019019264
2017-11-17 23:00:00,BTDB,USERS,8588558336,1376256
2017-11-17 23:00:00,BTDB,PROD_DATA,41791651840,284625862656
2017-11-18 00:00:00,BTDB,PROD_DATA,41791651840,284625862656
2017-11-18 00:00:00,BTDB,NIR_DATA,7593918464,78305427456
2017-11-18 00:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-18 00:00:00,BTDB,USERS,8588558336,1376256
2017-11-18 00:00:00,BTDB,SYSAUX,16159473664,1020395520
2017-11-18 01:00:00,BTDB,SYSTEM,16312369152,867500032
2017-11-18 01:00:00,BTDB,NIR_DATA,7593918464,78305427456
